,Airline Name,Overall_Rating,Review_Title,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Review_Subjectivity,Review_Polarity,Review_Sentiment_Score
20098,Thai Airways,1,"""service lack the basics""",Economy Class,2.0,1.0,1.0,1.0,2.0,0,0.3601190476190476,-0.18571428571428575,-1
20099,Thai Airways,8,"""confidence with them has been restored""",Economy Class,4.0,5.0,4.0,4.0,4.0,1,0.42935897435897435,0.25666666666666665,1
20100,Thai Airways,2,"""I'll avoid this airline in the future""",Economy Class,1.0,3.0,2.0,1.0,1.0,0,0.28823529411764703,-0.0039215686274509795,-1
20101,Thai Airways,6,"""an obvious downgrade in service level""",Economy Class,3.0,2.0,3.0,3.0,4.0,0,0.37,0.06375000000000001,1
20102,Thai Airways,1,"""Thai Airways as we remember it is no more""",Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.46875,0.00794270833333333,1
20103,Thai Airways,1,"""I have yet to receive my refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.13333333333333333,0.0,0
20104,Thai Airways,7,"""I did expect better"" ",Economy Class,4.0,4.0,5.0,4.0,4.0,1,0.6222222222222222,0.08310185185185187,1
20105,Thai Lion Air,1,"""Worst airline I have flown""",Economy Class,2.0,2.0,2.0,1.0,1.0,0,0.7083333333333334,-0.375,-1
20106,Thai Lion Air,8,"""happily fly with Thai Lion Air again""",Economy Class,4.0,3.0,2.0,4.0,5.0,1,0.3285714285714286,0.16785714285714287,1
20107,Thai Lion Air,1,"""I'll never use Thai Lion again""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.3819716646989374,-0.08366391184573002,-1
20108,Thai Lion Air,1,"""Stay away from them""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5875,0.018750000000000003,1
20109,Thai Lion Air,1,"""Absolutely shocking service""",Economy Class,2.0,2.0,1.0,3.0,1.0,0,0.43993506493506496,0.04090909090909091,1
20110,Thai Lion Air,1,"""It's not worth your money and time""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.5135168650793651,0.13973214285714283,1
20111,Thai Lion Air,9,"""a pleasant flight""",Economy Class,4.0,5.0,2.0,5.0,5.0,1,0.4493589743589744,0.2205128205128205,1
20112,Thai Lion Air,1,"""most stressful experience""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5087962962962963,-0.056018518518518516,-1
20113,Thai Lion Air,1,"""don't have any intention to refund my money""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.28214285714285714,0.16428571428571428,1
20114,Thai Lion Air,1,"""most horrible flight in my life""",Economy Class,2.0,2.0,2.0,2.0,1.0,0,0.37056277056277054,-0.0017857142857142668,-1
20115,Thai Lion Air,1,"""a pleasant no frills flight""",Economy Class,5.0,5.0,2.0,5.0,5.0,1,0.6354166666666667,0.3375,1
20116,Thai Lion Air,1,"""2 years of waiting for refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.4222222222222222,0.2166666666666667,1
20117,Thai Lion Air,1,"""worst refund experience""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.85,-0.15,-1
20118,Thai Lion Air,1,"""I did not receive my money back.""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.4032738095238095,0.053571428571428575,1
20119,Thai Lion Air,1,"""no intention of providing refunds""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.434065934065934,-0.008928571428571425,-1
20120,Thai Lion Air,1,"""no money and no more contact""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.4375,0.0,0
20121,Thai Lion Air,1,"""still waiting for refund""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.45625,0.075,1
20122,Thai Lion Air,1,"""never fly with them again""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.4857142857142857,-0.04285714285714286,-1
20123,Thai Lion Air,1,"""they don't refund you""",Economy Class,3.0,3.0,2.0,1.0,1.0,1,0.5,0.5,1
20124,Thai Lion Air,1,"""Terrible airlines and terrible service""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.719047619047619,-0.2785714285714286,-1
20125,Thai Lion Air,1,"""never take a flight with them again""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.66875,-0.13124999999999998,-1
20126,Thai Lion Air,1,"""really fed up and disappointed""",Economy Class,3.0,3.0,2.0,1.0,2.0,0,0.31666666666666665,-0.18333333333333335,-1
20127,Thai Lion Air,1,"""This is very poor service""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.43166666666666664,-0.23500000000000001,-1
20128,Thai Lion Air,1,"""poor customer service""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.6761904761904762,-0.060714285714285755,-1
20129,Thai Lion Air,1,"""They did refund my money""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5224867724867726,-0.03492063492063491,-1
20130,Thai Lion Air,1,"""Worst experience flying""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.588888888888889,-0.1444444444444445,-1
20131,Thai Lion Air,2,"""the most horrible airline""",Economy Class,2.0,2.0,2.0,1.0,2.0,0,0.532960557960558,0.05652356902356902,1
20132,Thai Lion Air,1,"""I had to pay for the flight twice""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.4444444444444445,-0.08232323232323234,-1
20133,Thai Lion Air,1,"""The worst company""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.7,-0.6,-1
20134,Thai Lion Air,2,"""customer service is the worst""",Economy Class,3.0,3.0,2.0,4.0,1.0,0,0.6077777777777778,-0.059999999999999984,-1
20135,Thai Lion Air,6,"""Not bad at all""",Economy Class,3.0,3.0,2.0,4.0,3.0,1,0.5005555555555555,0.09499999999999999,1
20136,Thai Lion Air,1,"""a terrible airline to travel with""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.7916666666666666,-0.325,-1
20137,Thai Lion Air,7,"""the trip was really good""",Economy Class,3.0,5.0,3.0,5.0,5.0,1,0.7133333333333334,0.47000000000000003,1
20138,Thai Lion Air,5,"""cheap way to fly around Asia""",Economy Class,2.0,2.0,1.0,4.0,2.0,1,0.6723888888888889,0.10500000000000002,1
20139,Thai Lion Air,2,"""Ridiculous policy on carry-on""",Economy Class,2.0,2.0,1.0,2.0,2.0,0,0.5678571428571428,-0.00327380952380952,-1
20140,Thai Lion Air,1,"""had to pay for my bag twice""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.38571428571428573,-0.1285714285714286,-1
20141,Thai Lion Air,8,"""they have lots of issues"" ",Economy Class,4.0,4.0,2.0,5.0,4.0,1,0.4949096880131363,0.11128899835796387,1
20142,Thai Lion Air,8,"""Crew was courteous""",Economy Class,5.0,4.0,2.0,4.0,3.0,1,0.57,0.2,1
20143,Thai Lion Air,7,"""satisfactory for a budget airline""",Economy Class,4.0,3.0,4.0,2.0,4.0,1,0.5586111111111112,0.05027777777777778,1
20144,Thai Lion Air,6,"""Seats felt cramped""",Economy Class,2.0,3.0,2.0,4.0,3.0,1,0.4133333333333333,-0.13333333333333333,-1
20145,Thai Lion Air,1,"""waiting to refund my money""",Economy Class,1.0,2.0,1.0,1.0,1.0,0,0.3,0.15,1
20146,Thai Lion Air,1,"""flight no longer exists""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.49393939393939396,0.14772727272727276,1
20147,Thai Lion Air,1,"""definitely fly with them again""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.5503030303030303,0.21531897926634772,1
20148,Thai Lion Air,1,"""no updates at all""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5100614439324116,-0.02569124423963135,-1
20149,Thai Lion Air,1,"""baggage wasn’t ‘in their system""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.2361111111111111,0.035555555555555556,1
20150,Thai Lion Air,1,"""Absolutely terrible airline""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6527777777777778,-0.0722222222222222,-1
20151,Thai Lion Air,1,"""new depths of poor service""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.32973484848484846,-0.003787878787878781,-1
20152,Thai Lion Air,2,"""very much below expectation""",Economy Class,2.0,2.0,2.0,1.0,2.0,0,0.46125,0.14666666666666667,1
20153,Thai Lion Air,1,"""Staff are very friendly and polite""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.6006250000000001,0.25906250000000003,1
20154,Thai Lion Air,1,"""extremely unpleasant journey""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5728333333333333,0.01237500000000002,1
20155,Thai Lion Air,1,"""unprofessional and unfriendly staff""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.5349999999999999,0.02499999999999999,1
20156,Thai Lion Air,1,"""I took my phone out to film""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5571428571428572,0.08571428571428572,1
20157,Thai Lion Air,1,"""Nothing is offered free""",Economy Class,3.0,1.0,2.0,1.0,1.0,0,0.45,0.125,1
20158,Thai Lion Air,1,"""Terrible service and flights""",Economy Class,4.0,2.0,1.0,1.0,2.0,0,0.27499999999999997,-0.21944444444444447,-1
20159,Thai Lion Air,1,"""never fly Thai Lion Air again""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.693939393939394,-0.08636363636363636,-1
20160,Thai Lion Air,2,"""very much disappointed""",Economy Class,1.0,2.0,1.0,2.0,2.0,0,0.6821428571428572,-0.20857142857142857,-1
20161,Thai Lion Air,1,"""cannot recommend this airline""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6238095238095239,-0.15857142857142856,-1
20162,Thai Lion Air,6,"""cramped with little legroom""",Economy Class,2.0,3.0,2.0,3.0,3.0,1,0.45,-0.14375,-1
20163,Thai Lion Air,1,"""such a terrible service""",Economy Class,2.0,3.0,2.0,1.0,1.0,0,0.4964285714285714,-0.1464285714285715,-1
20164,Thai Lion Air,1,"""charges for luggage are very high""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.3631851851851852,-0.12966666666666665,-1
20165,Thai Lion Air,1,"""very high price for baggage""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.634,0.002666666666666669,1
20166,Thai Lion Air,1,"""never fly Thai Lion again""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.3505347593582888,0.13791778074866312,1
20167,Thai Lion Air,1,"""have to pay for luggage""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.0,0.0,0
20168,Thai Lion Air,1,"""won't allow extra luggage""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.4619999999999999,0.22400000000000003,1
20169,Thai Lion Air,1,"""ended up cancelling the flight""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.6270833333333333,-0.11125,-1
20170,Thai Lion Air,1,"""scam on baggage costs""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.6775757575757575,-0.14257575757575758,-1
20171,Thai Lion Air,1,"""worst customer service""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.9,-0.04999999999999999,-1
20172,Thai Lion Air,1,"""the mobile site did not work""",Economy Class,2.0,1.0,2.0,1.0,1.0,0,0.3738888888888889,-0.019305555555555555,-1
20173,Thai Lion Air,1,"""Horrible prices for luggage""",Economy Class,2.0,3.0,2.0,1.0,1.0,0,0.6916666666666667,-0.525,-1
20174,Thai Lion Air,1,"""impossible to buy baggage on line""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.44649270482603814,-0.039169472502805835,-1
20175,Thai Lion Air,2,"""Don't fly with Thai Lion""
",Economy Class,2.0,2.0,2.0,1.0,1.0,0,0.6003968253968255,0.09642857142857142,1
20176,Thai Lion Air,1,"""scam with it's baggage policy""",Economy Class,3.0,2.0,1.0,2.0,1.0,0,0.44895833333333335,0.12187500000000001,1
20177,Thai Lion Air,4,"""Complaint is about Check In""",Economy Class,2.0,3.0,2.0,1.0,4.0,1,0.525,-0.1142857142857143,-1
20178,Thai Lion Air,1,"""Never flying them again""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5351851851851852,-0.08425925925925926,-1
20179,Thai Lion Air,2,"""out of date service""",Economy Class,2.0,2.0,1.0,3.0,3.0,0,0.6620370370370371,0.3453703703703704,1
20180,Thai Lion Air,1,"""Save yourself the stress""",Economy Class,2.0,3.0,2.0,1.0,1.0,0,0.7294117647058824,-0.13333333333333333,-1
20181,Thai Lion Air,1,"""Absolutely horrible airline""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.9133333333333333,-0.7999999999999999,-1
20182,Thai Lion Air,1,"""never fly Thai Lion Air again""",Economy Class,3.0,3.0,2.0,3.0,1.0,0,0.6115384615384616,-0.13814102564102565,-1
20183,Thai Lion Air,2,"""more and more annoying rules""",Economy Class,2.0,2.0,2.0,1.0,3.0,0,0.5160805860805862,0.0985164835164835,1
20184,Thai Lion Air,1,"""definitely my last flight""",Economy Class,2.0,2.0,2.0,1.0,1.0,0,0.35811051693404633,-0.058890374331550796,-1
20185,Thai Lion Air,1,"""mistrusted, non-ethical""",Economy Class,2.0,3.0,1.0,1.0,1.0,0,0.6079131652661065,0.05885854341736696,1
20186,Thai Lion Air,1,"""disregard for its customers""",Economy Class,3.0,1.0,1.0,1.0,1.0,0,0.3272013758599123,0.07264227642276422,1
20187,Thai Lion Air,1,"""will charge you a fortune""",Economy Class,1.0,3.0,1.0,1.0,1.0,0,0.4916666666666667,-0.041666666666666664,-1
20188,Thai Lion Air,1,"""I recommend this airline""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.752,0.504,1
20189,Thai Lion Air,1,"""asked to pay for 17kg luggage""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.5399999999999999,0.06000000000000002,1
20190,Thai Lion Air,1,"""never fly with them again""",Economy Class,2.0,3.0,1.0,2.0,1.0,0,0.5050000000000001,-0.07166666666666664,-1
20191,Thai Lion Air,1,"""won't fly with them again""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.5125,0.07500000000000002,1
20192,Thai Lion Air,1,"""extortionist rates for baggage""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.55,0.0285714285714286,1
20193,Thai Lion Air,1,""" pay $80 for not prepaid luggage""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.3455128205128205,0.03333333333333333,1
20194,Thai Lion Air,1,"""Such depressing policies""",Economy Class,1.0,3.0,2.0,1.0,1.0,0,0.5361607142857143,-0.012053571428571427,-1
20195,Thai Lion Air,1,"""ripping off UK passengers""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.45841269841269844,-0.0400793650793651,-1
20196,Thai Lion Air,1,"""decided to take the train instead""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.38,0.04,1
20197,Thai Lion Air,5,"""expensive Premium Seat scam""",Economy Class,1.0,2.0,1.0,1.0,5.0,1,0.4281330128205128,0.09041666666666667,1
20198,Thai Lion Air,2,"""booked with AirAsia instead""",Economy Class,3.0,3.0,2.0,2.0,1.0,0,0.45714285714285713,0.2571428571428572,1
20199,Thai Lion Air,1,"""most awful flight experience""",Economy Class,1.0,3.0,2.0,1.0,2.0,0,0.6526315789473685,-0.12894736842105262,-1
20200,Thai Lion Air,1,"""USD300 for a 29 kg bag""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.50625,0.15,1
20201,Thai Lion Air,1,"""Awful customer service""",Economy Class,2.0,1.0,1.0,1.0,1.0,0,0.5253105590062112,-0.11594202898550726,-1
20202,Thai Lion Air,1,"""money grabbing company""",Economy Class,1.0,1.0,2.0,1.0,1.0,0,0.5583333333333333,-0.19166666666666665,-1
20203,Thai Lion Air,1,"""very bad customer service""",Economy Class,1.0,1.0,1.0,1.0,1.0,0,0.33888888888888885,-0.05166666666666662,-1
20204,Thai Lion Air,1,"""I will never fly them again""",Economy Class,3.0,2.0,2.0,1.0,1.0,0,0.5121944444444444,0.08549999999999999,1
20205,Thai Smile Airways,9,"""happy with their crews""",Economy Class,5.0,4.0,4.0,5.0,5.0,1,0.5607142857142857,0.5000000000000001,1
20206,Thai Smile Airways,4,"""the temperature too hot""",Economy Class,2.0,2.0,1.0,4.0,3.0,0,0.42500000000000004,0.1125,1
20207,Thai Smile Airways,5,"""had to take a bus from the airplane""",Economy Class,3.0,4.0,3.0,1.0,3.0,1,0.565,0.16703703703703698,1
20208,Thai Smile Airways,6,"""Staff are less friendly""",Economy Class,1.0,2.0,1.0,3.0,3.0,1,0.4809523809523809,0.0869047619047619,1
20209,Thai Smile Airways,1,"""staff are very helpful""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.5613636363636364,0.465625,1
20210,Thai Smile Airways,1,"""it was a fantastic experience""",Economy Class,5.0,5.0,5.0,5.0,4.0,1,0.4311007957559681,0.33017241379310347,1
20211,Thai Smile Airways,1,"""Worst service ever!""",Economy Class,2.0,3.0,3.0,1.0,1.0,0,0.5675736961451245,-0.06556122448979591,-1
20212,Thai Smile Airways,9,"""Impressed with the service""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.7,0.6,1
20213,Thai Smile Airways,9,"""Thank you for accommodating smooth and fast""",Economy Class,4.0,5.0,4.0,5.0,4.0,1,0.5836363636363635,0.029090909090909108,1
20214,Thai Smile Airways,9,"""Overall service was good""",Economy Class,4.0,4.0,4.0,5.0,5.0,1,0.4196078431372549,0.10980392156862744,1
20215,Thai Smile Airways,8,"""well worth the money spent""",Economy Class,4.0,4.0,4.0,4.0,4.0,1,0.26666666666666666,0.3,1
20216,Thai Smile Airways,1,"""flight crew very courteous""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.6733766233766234,0.45621212121212124,1
20217,Thai Smile Airways,3,"""I had a horrible experience""",Economy Class,1.0,1.0,2.0,2.0,5.0,0,0.384375,-0.055208333333333325,-1
20218,Thai Smile Airways,1,"""On time, good service""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.4000000000000001,0.3,1
20219,Thai Smile Airways,4,"""First and last time Thai Smile""",Economy Class,4.0,3.0,3.0,4.0,3.0,0,0.35575139146567725,0.1388682745825603,1
20220,Thai Smile Airways,2,"""Check-in for premium class took 45 mins""",Economy Class,2.0,4.0,3.0,1.0,1.0,0,0.48214285714285715,0.017857142857142856,1
20221,Thai Smile Airways,8,"""professional cabin service""",Economy Class,5.0,5.0,4.0,2.0,4.0,1,0.6083333333333333,0.4000000000000001,1
20222,Thai Smile Airways,6,"""I felt dissatisfied"" ",Economy Class,3.0,4.0,4.0,4.0,3.0,0,0.4589506172839507,-0.21080246913580247,-1
20223,Thai Smile Airways,3,"""only serve a small bun and water""",Economy Class,5.0,5.0,1.0,5.0,2.0,0,0.62,0.22999999999999998,1
20224,Thai Smile Airways,6,"""luggage damaged three times in a row""",Economy Class,4.0,3.0,3.0,4.0,3.0,1,0.6777777777777777,-0.04999999999999999,-1
20225,Thai Smile Airways,1,"""doesn’t get any better than this""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.41944444444444434,0.2842013888888889,1
20226,Thai Smile Airways,1,"""They handed out a nice snack""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.5833333333333333,0.3926666666666666,1
20227,Thai Smile Airways,1,"""Great service all around""",Economy Class,3.0,5.0,5.0,5.0,5.0,1,0.61,0.2537037037037037,1
20228,Thai Smile Airways,1,"""Never flying with these guys again""",Economy Class,3.0,3.0,2.0,1.0,1.0,0,0.95,-0.4,-1
20229,Thai Smile Airways,1,"""friendly and professional staff""",Economy Class,4.0,5.0,5.0,4.0,5.0,1,0.48055555555555557,0.2923611111111111,1
20230,Thai Smile Airways,8,"""Cabin crew is very nice""",Economy Class,4.0,5.0,4.0,5.0,4.0,1,0.675,0.395,1
20231,Thai Smile Airways,1,"""The service was superb""",Economy Class,4.0,5.0,5.0,4.0,5.0,1,0.6428571428571427,0.5821428571428572,1
20232,Thai Smile Airways,5,"""I was made to check my bag""",Economy Class,4.0,5.0,3.0,1.0,5.0,1,0.4090277777777777,0.18125000000000002,1
20233,Thai Smile Airways,1,"""a fine domestic, low-cost airline""",Economy Class,5.0,5.0,4.0,5.0,5.0,1,0.6370039682539682,0.38700396825396827,1
20234,Thai Smile Airways,1,"""Friendly crew, on-time departure""",Economy Class,5.0,5.0,4.0,5.0,5.0,1,0.735,0.4,1
20235,Thai Smile Airways,1,"""the usual good service when flying Smile""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.5295454545454544,0.321969696969697,1
20236,Thai Smile Airways,6,"""Reasonable ticket price""",Economy Class,4.0,4.0,4.0,3.0,4.0,1,0.4458333333333333,0.0625,1
20237,Thai Smile Airways,7,"""exorbitant cost of baggage""",Economy Class,3.0,5.0,4.0,4.0,3.0,1,0.620899470899471,0.2525132275132276,1
20238,Thai Smile Airways,1,"""Very efficient and friendly service""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.5006944444444444,0.2451388888888889,1
20239,Thai Smile Airways,1,"""What a delightful flight""",Economy Class,4.0,5.0,5.0,4.0,5.0,1,0.72,0.52,1
20240,Thai Smile Airways,6,"""service not as good as it should be""",Economy Class,4.0,2.0,1.0,3.0,3.0,0,0.7000000000000001,0.4916666666666667,1
20241,Thai Smile Airways,7,"""The taste of the snack was too bad""",Economy Class,5.0,5.0,2.0,5.0,3.0,1,0.6677083333333333,0.37187500000000007,1
20242,Thai Smile Airways,5,"""Communication from staff was insufficient""",Economy Class,3.0,4.0,2.0,2.0,2.0,0,0.675,-0.525,-1
20243,Thai Smile Airways,7,"""Fix it urgently!""",Economy Class,4.0,1.0,2.0,5.0,3.0,0,0.7,-0.2,-1
20244,Thai Smile Airways,1,"""over 1 hour to check-in""",Economy Class,4.0,4.0,4.0,1.0,3.0,0,0.5048611111111112,-0.04444444444444445,-1
20245,Thai Smile Airways,8,"""Very pleasant and helpful staff""",Economy Class,4.0,5.0,4.0,3.0,5.0,1,0.5305555555555556,0.33666666666666667,1
20246,Thai Smile Airways,5,"""Thai Smile Airways is not punctual""",Economy Class,3.0,4.0,2.0,1.0,3.0,0,0.48333333333333334,0.036111111111111115,1
20247,Thai Smile Airways,9,"""I had no complaints"" ",Economy Class,4.0,5.0,3.0,4.0,5.0,1,0.51,0.4175000000000001,1
20248,Thai Smile Airways,3,"""old planes, no entertainment""",Economy Class,1.0,1.0,1.0,3.0,1.0,0,0.4078124999999999,0.0671875,1
20249,Thai Smile Airways,8,"""I frequently fly this airline""",Economy Class,3.0,4.0,3.0,4.0,4.0,1,0.58,0.0,0
20250,Thai Smile Airways,1,"""Terrible check-in experience""",Economy Class,1.0,3.0,1.0,1.0,1.0,0,0.5096997929606625,-0.11628364389233954,-1
20251,Thai Smile Airways,8,"""service was great from every step""",Economy Class,4.0,5.0,5.0,5.0,4.0,1,0.4416666666666667,0.3466666666666667,1
20252,Thai Smile Airways,1,"""Punctual departure time on both round trips""",Economy Class,4.0,5.0,5.0,4.0,5.0,1,0.3788888888888889,-0.017777777777777778,-1
20253,Thai Smile Airways,1,"""recommend this airline"" ",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.65,0.49375,1
20254,Thai Smile Airways,9,"""served with a great mood""",Economy Class,5.0,5.0,5.0,5.0,4.0,1,0.4958333333333333,0.4166666666666667,1
20255,Thai Smile Airways,1,"""Excellent full service""",Economy Class,5.0,5.0,5.0,5.0,5.0,1,0.7214285714285714,0.5178571428571429,1
